transaction_id,customer_id,timestamp,amount,transaction_type,location,device,merchant_category,is_suspicious
T022536,C1402,2025-10-04 10:46:12.988110,3899.55,debit,Mumbai,Mobile Banking,Travel,0
T022537,C0446,2025-10-11 20:54:12.988110,3788.06,credit,Mumbai,Online,Grocery,0
T022538,C0744,2025-09-27 06:36:12.988110,3545.87,debit,Mumbai,Mobile Banking,Utilities,0
T022539,C0427,2025-09-08 14:23:12.988110,7532.34,credit,Delhi,POS,Restaurant,0
T022540,C1720,2025-12-12 00:25:12.988110,5142.15,debit,Kolkata,POS,Restaurant,1
T022541,C0504,2025-11-16 09:49:12.988110,1213.56,debit,Bangalore,Mobile Banking,Grocery,0
T022542,C1551,2025-12-31 21:37:12.988110,2840.05,debit,Kolkata,ATM,Fuel,0
T022543,C1968,2025-11-30 15:53:12.988110,3760.51,credit,Chennai,ATM,Utilities,0
T022544,C1841,2025-12-07 17:42:12.988110,2714.6,debit,Kolkata,Mobile Banking,Travel,0
T022545,C0721,2025-09-17 10:11:12.988110,1356.3,debit,Kolkata,ATM,Travel,0
T022546,C0684,2026-01-13 12:34:12.988110,666.18,debit,Bangalore,Online,Fuel,0
T022547,C1802,2025-09-03 17:35:12.988110,623.92,debit,Chennai,POS,Restaurant,0
T022548,C1556,2025-12-26 15:08:12.988110,1756.93,debit,Delhi,POS,Electronics,0
T022549,C0582,2025-11-03 00:03:12.988110,2576.3,credit,Chennai,Mobile Banking,Shopping,0
T022550,C1544,2025-11-26 05:21:12.988110,5742.34,credit,Mumbai,Mobile Banking,Fuel,0
T022551,C1965,2026-01-21 09:46:12.988110,20970.92,debit,Chennai,ATM,Restaurant,0
T022552,C1058,2025-12-27 11:37:12.988110,11382.44,debit,Kolkata,Mobile Banking,Shopping,0
T022553,C0736,2025-08-16 22:35:12.988110,8401.93,debit,Hyderabad,Mobile Banking,Travel,0
T022554,C0691,2025-10-04 08:47:12.988110,8402.95,debit,Delhi,Mobile Banking,Shopping,0
T022555,C0758,2025-09-21 10:32:12.988110,4532.51,credit,Mumbai,ATM,Restaurant,0
T022556,C1514,2026-01-08 13:27:12.988110,1456.84,debit,Hyderabad,Mobile Banking,Electronics,0
T022557,C1796,2026-01-24 00:39:12.988110,3192.73,credit,Chennai,Mobile Banking,Travel,0
T022558,C1644,2025-11-29 17:21:12.988110,768.99,credit,Hyderabad,ATM,Grocery,0
T022559,C0754,2026-01-18 00:07:12.988110,4178.52,debit,Mumbai,Online,Grocery,1
T022560,C1447,2025-09-15 12:23:12.988110,116.35,debit,Delhi,ATM,Fuel,0
T022561,C1492,2026-01-20 19:50:12.988110,1050.3,credit,Delhi,ATM,Electronics,0
T022562,C0024,2025-09-25 00:26:12.988110,6229.09,credit,Kolkata,ATM,Restaurant,0
T022563,C1240,2025-11-03 13:56:12.988110,1620.99,debit,Bangalore,Online,Grocery,0
T022564,C0055,2025-11-27 20:24:12.988110,2723.31,debit,Kolkata,Mobile Banking,Grocery,0
T022565,C1050,2025-12-27 06:01:12.988110,8920.77,debit,Bangalore,ATM,Grocery,0
T022566,C1305,2026-01-15 19:13:12.988110,227.91,debit,Chennai,ATM,Travel,0
T022567,C0804,2025-12-13 12:34:12.988110,114.98,credit,Delhi,ATM,Shopping,0
T022568,C0327,2025-10-09 08:22:12.988110,1300.25,debit,Hyderabad,Online,Shopping,0
T022569,C0970,2025-08-19 05:50:12.988110,5767.09,debit,Chennai,POS,Travel,0
T022570,C0186,2025-10-20 19:20:12.988110,1346.73,debit,Delhi,ATM,Electronics,0
T022571,C0495,2025-08-19 22:40:12.988110,9964.43,debit,Delhi,Mobile Banking,Shopping,0
T022572,C1036,2025-10-06 03:27:12.988110,2168.15,debit,Kolkata,ATM,Utilities,0
T022573,C1665,2025-09-10 12:24:12.988110,1666.96,debit,Hyderabad,Mobile Banking,Shopping,0
T022574,C1908,2026-01-05 21:27:12.988110,1325.78,debit,Bangalore,Online,Restaurant,0
T022575,C0434,2025-08-17 02:25:12.988110,4266.23,debit,Mumbai,POS,Travel,1
T022576,C1945,2025-12-08 04:40:12.988110,9700.53,debit,Hyderabad,ATM,Travel,0
T022577,C0208,2025-11-02 04:09:12.988110,2604.9,debit,Kolkata,Online,Restaurant,0
T022578,C0133,2025-09-29 08:55:12.988110,1455.22,debit,Mumbai,Online,Utilities,0
T022579,C1363,2025-11-24 17:13:12.988110,2731.11,debit,Kolkata,Mobile Banking,Restaurant,0
T022580,C1220,2025-10-07 05:17:12.988110,11758.34,credit,Mumbai,Online,Travel,0
T022581,C1286,2025-12-03 06:48:12.988110,2036.37,debit,Hyderabad,Mobile Banking,Fuel,0
T022582,C1306,2025-11-23 16:43:12.988110,5331.91,debit,Delhi,ATM,Travel,0
T022583,C0369,2025-12-31 22:31:12.988110,2000.44,credit,Delhi,Mobile Banking,Travel,0
T022584,C1127,2025-11-04 02:22:12.988110,5615.93,credit,Hyderabad,Mobile Banking,Restaurant,0
T022585,C1656,2025-12-15 05:24:12.988110,10643.61,debit,Bangalore,ATM,Utilities,0
T022586,C1207,2025-09-01 19:16:12.988110,4563.47,debit,Bangalore,Mobile Banking,Shopping,0
T022587,C0423,2025-09-08 11:15:12.988110,14729.19,credit,Bangalore,Online,Travel,0
T022588,C1033,2026-02-02 07:44:12.988110,4600.45,debit,Kolkata,ATM,Fuel,0
T022589,C1581,2026-01-19 08:33:12.988110,18419.64,credit,Delhi,POS,Electronics,0
T022590,C0244,2026-01-04 12:58:12.988110,6431.89,debit,Bangalore,Online,Electronics,0
T022591,C0782,2025-12-30 09:31:12.988110,5289.1,credit,Chennai,Mobile Banking,Utilities,0
T022592,C0624,2025-12-19 10:04:12.988110,8854.88,debit,Delhi,Online,Travel,0
T022593,C0567,2025-09-12 18:52:12.988110,55.77,credit,Chennai,Online,Grocery,0
T022594,C1417,2025-09-29 00:57:12.988110,1486.98,debit,Chennai,Mobile Banking,Shopping,1
T022595,C0527,2025-09-26 20:52:12.988110,1217.31,credit,Delhi,ATM,Utilities,0
T022596,C0037,2025-09-01 18:36:12.988110,587.72,debit,Bangalore,Online,Travel,0
T022597,C0178,2025-08-21 03:45:12.988110,13885.93,debit,Mumbai,ATM,Grocery,0
T022598,C0639,2025-08-25 10:32:12.988110,702.07,debit,Delhi,ATM,Fuel,0
T022599,C1653,2025-08-16 13:34:12.988110,1524.73,credit,Mumbai,ATM,Fuel,0
T022600,C0852,2025-09-30 13:41:12.988110,2041.07,credit,Kolkata,ATM,Electronics,0
T022601,C0072,2025-09-08 18:15:12.988110,4899.19,debit,Chennai,Online,Shopping,0
T022602,C0352,2025-09-10 16:54:12.988110,7293.56,debit,Hyderabad,POS,Travel,0
T022603,C0623,2026-01-13 18:36:12.988110,4640.25,debit,Delhi,Online,Electronics,0
T022604,C1173,2025-09-02 05:49:12.988110,6910.6,debit,Mumbai,Mobile Banking,Fuel,0
T022605,C1721,2025-09-24 13:41:12.988110,2571.86,debit,Hyderabad,Online,Electronics,0
T022606,C0105,2025-12-30 18:56:12.988110,27337.51,debit,Bangalore,Online,Electronics,0
T022607,C1683,2025-09-27 21:43:12.988110,932.2,debit,Bangalore,POS,Electronics,0
T022608,C0221,2026-01-06 00:26:12.988110,2552.13,debit,Delhi,Online,Electronics,1
T022609,C1850,2025-11-27 08:08:12.988110,8924.41,debit,Chennai,Mobile Banking,Grocery,0
T022610,C0863,2026-01-07 14:39:12.988110,1416.86,debit,Mumbai,Mobile Banking,Shopping,0
T022611,C1398,2025-11-28 14:17:12.988110,6948.36,debit,Kolkata,Mobile Banking,Grocery,0
T022612,C0518,2026-01-02 23:37:12.988110,2264.99,debit,Delhi,Online,Grocery,0
T022613,C1284,2025-10-30 05:21:12.988110,977.62,debit,Delhi,Mobile Banking,Grocery,0
T022614,C0299,2025-09-05 06:28:12.988110,2582.04,debit,Bangalore,ATM,Grocery,0
T022615,C0861,2025-08-17 21:31:12.988110,7680.67,debit,Delhi,POS,Electronics,0
T022616,C0042,2025-09-09 16:28:12.988110,593.67,credit,Delhi,Mobile Banking,Electronics,0
T022617,C0771,2025-10-09 00:08:12.988110,3629.4,debit,Mumbai,Online,Utilities,1
T022618,C0897,2025-11-11 23:30:12.988110,6761.52,debit,Mumbai,Online,Electronics,0
T022619,C0492,2026-01-28 07:54:12.988110,6963.01,debit,Kolkata,Mobile Banking,Electronics,0
T022620,C1463,2025-08-30 21:38:12.988110,2468.1,debit,Mumbai,Mobile Banking,Travel,0
T022621,C1807,2025-08-13 19:43:12.988110,3140.9,debit,Mumbai,ATM,Restaurant,0
T022622,C1071,2026-01-24 04:29:12.988110,9716.38,debit,Mumbai,POS,Travel,0
T022623,C0085,2025-10-24 19:38:12.988110,1168.36,debit,Chennai,Mobile Banking,Restaurant,0
T022624,C1710,2025-11-27 08:21:12.988110,24526.29,credit,Chennai,POS,Electronics,0
T022625,C1082,2025-11-25 10:43:12.988110,2717.06,debit,Delhi,Online,Electronics,0
T022626,C0991,2026-01-09 20:14:12.988110,1611.03,debit,Delhi,POS,Restaurant,0
T022627,C0711,2025-12-12 17:38:12.988110,13.01,credit,Chennai,Online,Electronics,0
T022628,C0209,2025-12-31 05:17:12.988110,667.79,credit,Bangalore,Online,Restaurant,0
T022629,C1272,2026-01-12 18:04:12.988110,7063.38,debit,Chennai,Mobile Banking,Grocery,0
T022630,C1235,2025-12-12 21:19:12.988110,5238.13,credit,Delhi,POS,Electronics,0
T022631,C0039,2025-11-28 05:46:12.988110,1415.17,credit,Mumbai,ATM,Grocery,0
T022632,C1276,2025-12-14 22:55:12.988110,13086.69,debit,Kolkata,ATM,Electronics,0
T022633,C1667,2026-02-08 10:09:12.988110,9029.94,debit,Delhi,POS,Utilities,0
T022634,C0926,2025-10-16 16:00:12.988110,1568.58,debit,Bangalore,POS,Grocery,0
T022635,C1827,2026-01-28 14:12:12.988110,2003.04,debit,Chennai,Online,Travel,0
T022636,C0762,2025-12-03 19:31:12.988110,1021.32,debit,Mumbai,Online,Electronics,0
T022637,C1977,2025-10-15 10:12:12.988110,5143.92,debit,Chennai,Online,Travel,0
T022638,C1437,2025-11-16 23:45:12.988110,6038.86,debit,Chennai,ATM,Shopping,0
T022639,C0946,2025-12-20 23:22:12.988110,2519.92,debit,Delhi,POS,Fuel,0
T022640,C1470,2025-10-08 02:58:12.988110,6681.02,credit,Mumbai,Online,Shopping,0
T022641,C0052,2025-09-26 11:43:12.988110,23877.81,debit,Mumbai,Mobile Banking,Utilities,0
T022642,C0374,2025-12-15 07:27:12.988110,4733.08,debit,Bangalore,ATM,Fuel,0
T022643,C1550,2025-09-09 14:11:12.988110,5238.89,debit,Kolkata,ATM,Fuel,0
T022644,C0931,2025-10-13 19:26:12.988110,2340.77,debit,Delhi,Online,Travel,0
T022645,C0156,2025-08-24 03:59:12.988110,53.21,debit,Kolkata,ATM,Electronics,0
T022646,C1978,2025-11-11 05:12:12.988110,15387.03,credit,Kolkata,Mobile Banking,Utilities,0
T022647,C1566,2025-11-24 22:02:12.988110,7399.61,debit,Delhi,POS,Restaurant,0
T022648,C1114,2025-11-01 23:09:12.988110,5946.54,debit,Hyderabad,Mobile Banking,Restaurant,0
T022649,C1927,2026-01-29 05:39:12.988110,151.32,credit,Delhi,Online,Restaurant,0
T022650,C0679,2025-09-25 15:18:12.988110,7115.04,debit,Chennai,Mobile Banking,Utilities,0
T022651,C0351,2025-08-29 21:27:12.988110,5544.59,debit,Kolkata,ATM,Electronics,0
T022652,C0069,2026-01-19 07:58:12.988110,4207.15,credit,Delhi,POS,Shopping,0
T022653,C1187,2025-11-13 01:50:12.988110,4885.52,credit,Chennai,Mobile Banking,Electronics,0
T022654,C1266,2025-09-02 00:34:12.988110,12527.56,credit,Kolkata,Online,Fuel,0
T022655,C1519,2025-10-14 15:09:12.988110,33.56,debit,Hyderabad,Mobile Banking,Electronics,0
T022656,C1407,2025-11-03 15:02:12.988110,853.78,debit,Bangalore,Online,Shopping,0
T022657,C1076,2025-08-16 23:00:12.988110,11257.43,debit,Mumbai,Online,Shopping,0
T022658,C0654,2025-11-03 15:15:12.988110,41.22,debit,Delhi,ATM,Utilities,0
T022659,C0063,2025-09-07 13:23:12.988110,11698.12,debit,Chennai,ATM,Grocery,0
T022660,C0509,2026-02-07 00:51:12.988110,150.4,debit,Chennai,POS,Restaurant,1
T022661,C0292,2025-11-24 11:14:12.988110,7555.61,debit,Bangalore,ATM,Grocery,0
T022662,C1115,2025-11-11 00:43:12.988110,11078.52,credit,Bangalore,POS,Grocery,0
T022663,C1688,2025-10-13 21:48:12.988110,4740.55,credit,Kolkata,ATM,Shopping,0
T022664,C1448,2025-10-25 23:44:12.988110,5128.31,credit,Delhi,POS,Shopping,0
T022665,C1693,2025-12-09 15:20:12.988110,259.43,debit,Kolkata,POS,Fuel,0
T022666,C0821,2026-01-25 23:05:12.988110,1184.26,debit,Hyderabad,Online,Grocery,0
T022667,C1389,2025-11-08 12:28:12.988110,11486.58,debit,Mumbai,ATM,Electronics,0
T022668,C0150,2025-12-21 17:00:12.988110,8678.3,debit,Bangalore,Mobile Banking,Travel,0
T022669,C1864,2025-08-25 22:59:12.988110,306.97,debit,Hyderabad,Mobile Banking,Shopping,0
T022670,C1295,2025-09-06 09:34:12.988110,8382.84,debit,Kolkata,POS,Restaurant,0
T022671,C0881,2025-09-12 18:07:12.988110,2753.77,credit,Mumbai,Mobile Banking,Electronics,0
T022672,C1605,2025-09-08 23:13:12.988110,4113.12,debit,Bangalore,ATM,Restaurant,0
T022673,C1140,2026-01-08 15:09:12.988110,573.72,credit,Bangalore,Online,Electronics,0
T022674,C0704,2025-08-29 18:53:12.988110,2542.84,debit,Chennai,POS,Utilities,0
T022675,C0516,2025-10-01 21:48:12.988110,2853.86,debit,Chennai,POS,Fuel,0
T022676,C1611,2025-10-29 14:36:12.988110,5535.57,debit,Chennai,ATM,Electronics,0
T022677,C1938,2025-12-11 09:40:12.988110,5357.93,debit,Delhi,POS,Utilities,0
T022678,C1834,2025-09-30 01:38:12.988110,3980.05,debit,Bangalore,Online,Shopping,1
T022679,C1265,2025-12-23 01:19:12.988110,159.76,credit,Hyderabad,Mobile Banking,Grocery,0
T022680,C0030,2026-02-02 09:00:12.988110,880.71,credit,Kolkata,POS,Travel,0
T022681,C1167,2025-10-26 09:33:12.988110,873.37,debit,Kolkata,Mobile Banking,Shopping,0
T022682,C0326,2026-02-04 04:58:12.988110,10934.35,debit,Mumbai,Online,Travel,0
T022683,C1719,2025-11-09 10:14:12.988110,11599.15,debit,Kolkata,Mobile Banking,Grocery,0
T022684,C0949,2025-10-02 21:41:12.988110,8212.34,debit,Kolkata,Online,Grocery,0
T022685,C0016,2025-08-26 19:24:12.988110,961.13,debit,Bangalore,Mobile Banking,Travel,0
T022686,C0111,2026-01-17 08:54:12.988110,9167.65,debit,Kolkata,POS,Electronics,0
T022687,C0872,2025-08-21 09:09:12.988110,1038.78,debit,Delhi,Mobile Banking,Electronics,0
T022688,C0713,2025-12-08 23:12:12.988110,4044.26,debit,Chennai,POS,Utilities,0
T022689,C0107,2025-12-25 16:22:12.988110,6618.97,debit,Bangalore,Mobile Banking,Shopping,0
T022690,C0379,2025-12-01 15:54:12.988110,264.69,debit,Kolkata,Online,Grocery,0
T022691,C0162,2026-01-16 12:39:12.988110,4555.64,credit,Kolkata,Online,Shopping,0
T022692,C0283,2025-10-06 21:35:12.988110,1445.97,debit,Chennai,POS,Electronics,0
T022693,C0269,2025-09-10 00:22:12.988110,3444.35,debit,Hyderabad,Online,Electronics,1
T022694,C0484,2025-08-20 13:38:12.988110,2421.75,debit,Hyderabad,POS,Electronics,0
T022695,C0667,2025-12-26 13:18:12.988110,5801.03,debit,Chennai,Online,Travel,0
T022696,C1097,2025-09-05 07:39:12.988110,3358.79,debit,Mumbai,Online,Restaurant,0
T022697,C1221,2025-10-06 22:20:12.988110,1795.03,debit,Kolkata,ATM,Grocery,0
T022698,C1267,2025-10-01 09:03:12.988110,12059.7,credit,Bangalore,ATM,Grocery,0
T022699,C0598,2025-10-17 15:45:12.988110,15977.46,debit,Hyderabad,Online,Utilities,0
T022700,C0799,2026-02-02 06:22:12.988110,8095.11,debit,Chennai,Online,Fuel,0
T022701,C1283,2025-12-08 13:21:12.988110,4346.33,debit,Delhi,ATM,Fuel,0
T022702,C0798,2025-11-17 16:41:12.988110,10788.12,debit,Mumbai,Online,Travel,0
T022703,C1173,2025-09-18 08:47:12.988110,4602.41,debit,Chennai,POS,Travel,0
T022704,C1891,2025-11-14 08:47:12.988110,805.72,debit,Chennai,ATM,Electronics,0
T022705,C0390,2025-12-23 04:00:12.988110,87.91,debit,Delhi,Online,Grocery,0
T022706,C0416,2025-10-05 03:21:12.988110,6471.58,debit,Mumbai,Mobile Banking,Restaurant,0
T022707,C0426,2025-09-07 12:05:12.988110,6981.43,debit,Chennai,POS,Restaurant,0
T022708,C0997,2025-11-29 09:31:12.988110,13006.71,debit,Hyderabad,Online,Grocery,0
T022709,C1726,2026-01-19 17:13:12.988110,8693.11,debit,Hyderabad,POS,Fuel,0
T022710,C1241,2026-01-29 20:27:12.988110,5102.46,credit,Delhi,Mobile Banking,Restaurant,0
T022711,C1952,2026-01-29 16:42:12.988110,1055.48,credit,Delhi,POS,Fuel,0
T022712,C0867,2025-10-25 13:50:12.988110,4507.63,debit,Delhi,Online,Utilities,0
T022713,C0086,2025-12-29 00:53:12.988110,2851.86,debit,Kolkata,POS,Restaurant,1
T022714,C1240,2025-10-13 18:36:12.988110,1320.53,debit,Delhi,ATM,Travel,0
T022715,C0423,2025-10-13 08:23:12.988110,8025.46,debit,Chennai,Mobile Banking,Grocery,0
T022716,C1344,2025-11-06 22:46:12.988110,809.98,debit,Mumbai,Online,Travel,0
T022717,C0118,2025-11-30 17:50:12.988110,4975.85,debit,Delhi,Online,Electronics,0
T022718,C1950,2025-11-06 09:29:12.988110,4717.72,debit,Kolkata,ATM,Travel,0
T022719,C0959,2025-12-26 16:27:12.988110,1809.26,debit,Kolkata,Online,Restaurant,0
T022720,C0882,2025-08-14 16:13:12.988110,2803.92,debit,Bangalore,Online,Grocery,0
T022721,C0992,2025-10-29 11:15:12.988110,619.73,debit,Delhi,Online,Restaurant,0
T022722,C0415,2025-10-03 03:08:12.988110,129.32,credit,Delhi,Online,Utilities,0
T022723,C0599,2025-12-20 04:07:12.988110,65.52,debit,Mumbai,Mobile Banking,Electronics,0
T022724,C0040,2026-01-16 05:38:12.988110,957.76,credit,Chennai,Mobile Banking,Grocery,0
T022725,C1185,2025-09-20 13:29:12.988110,10086.02,credit,Delhi,POS,Grocery,0
T022726,C0703,2025-12-16 17:39:12.988110,3697.09,debit,Chennai,ATM,Restaurant,0
T022727,C0537,2026-02-07 05:50:12.988110,622.81,credit,Delhi,ATM,Shopping,0
T022728,C0420,2026-01-28 19:21:12.988110,11795.52,debit,Kolkata,ATM,Fuel,0
T022729,C0664,2025-09-14 12:37:12.988110,4206.95,debit,Bangalore,ATM,Travel,0
T022730,C0095,2025-08-25 21:04:12.988110,141.41,credit,Chennai,POS,Electronics,0
T022731,C1466,2025-11-15 04:14:12.988110,7192.76,debit,Kolkata,POS,Shopping,0
T022732,C1959,2025-08-18 18:59:12.988110,3206.9,debit,Kolkata,POS,Utilities,0
T022733,C1582,2025-09-05 14:34:12.988110,3805.67,debit,Bangalore,Online,Restaurant,0
T022734,C0973,2025-09-13 20:45:12.988110,4749.58,credit,Hyderabad,ATM,Restaurant,0
T022735,C0650,2025-09-11 04:28:12.988110,496.07,credit,Delhi,Online,Travel,0
T022736,C1490,2025-10-10 21:55:12.988110,14757.64,credit,Chennai,Mobile Banking,Grocery,0
T022737,C0288,2025-12-13 02:24:12.988110,1474.49,debit,Delhi,Online,Electronics,1
T022738,C1889,2025-12-26 05:56:12.988110,4862.09,credit,Kolkata,Mobile Banking,Fuel,0
T022739,C1700,2025-10-02 10:50:12.988110,9674.56,debit,Delhi,Online,Grocery,0
T022740,C0412,2025-09-16 01:29:12.988110,2016.72,debit,Mumbai,Online,Shopping,1
T022741,C0400,2025-12-26 22:01:12.988110,4938.3,debit,Delhi,ATM,Fuel,0
T022742,C0528,2025-11-15 13:31:12.988110,22493.77,debit,Delhi,Mobile Banking,Fuel,0
T022743,C1042,2026-01-29 03:00:12.988110,9545.94,credit,Chennai,Online,Restaurant,0
T022744,C0136,2025-10-08 11:04:12.988110,7554.41,credit,Delhi,ATM,Travel,0
T022745,C1488,2025-10-04 09:20:12.988110,2892.85,credit,Bangalore,Mobile Banking,Electronics,0
T022746,C0759,2025-10-22 08:58:12.988110,3000.74,debit,Chennai,Mobile Banking,Shopping,0
T022747,C1272,2026-02-08 14:13:12.988110,3323.19,debit,Hyderabad,Mobile Banking,Grocery,0
T022748,C0843,2025-09-10 15:16:12.988110,5862.88,debit,Delhi,Online,Travel,0
T022749,C0710,2025-08-22 07:40:12.988110,779.39,debit,Hyderabad,ATM,Electronics,0
T022750,C1025,2026-01-30 01:29:12.988110,9867.41,debit,Delhi,Online,Shopping,1
T022751,C1726,2025-12-22 19:11:12.988110,91.22,credit,Mumbai,Mobile Banking,Shopping,0
T022752,C0381,2026-01-29 16:54:12.988110,931.61,debit,Delhi,POS,Shopping,0
T022753,C0509,2026-01-09 00:18:12.988110,3287.11,credit,Delhi,Online,Fuel,0
T022754,C1484,2025-09-23 00:37:12.988110,1452.54,debit,Mumbai,POS,Travel,1
T022755,C1529,2026-01-12 19:38:12.988110,2275.23,debit,Chennai,POS,Travel,0
T022756,C0806,2026-01-18 16:12:12.988110,2021.7,debit,Mumbai,ATM,Grocery,0
T022757,C0476,2025-12-01 21:34:12.988110,1566.47,debit,Delhi,Mobile Banking,Restaurant,0
T022758,C1581,2025-09-21 22:01:12.988110,2392.41,debit,Mumbai,Online,Shopping,0
T022759,C0954,2026-01-07 03:06:12.988110,3518.9,debit,Chennai,POS,Fuel,0
T022760,C0849,2025-10-06 04:15:12.988110,3234.74,debit,Kolkata,Online,Utilities,0
T022761,C0897,2025-09-17 19:35:12.988110,8354.5,credit,Kolkata,Mobile Banking,Restaurant,0
T022762,C0032,2025-12-29 09:05:12.988110,1841.89,debit,Delhi,POS,Utilities,0
T022763,C1928,2025-09-15 19:49:12.988110,1655.81,credit,Chennai,ATM,Travel,0
T022764,C0118,2025-09-06 15:59:12.988110,3510.42,debit,Mumbai,ATM,Utilities,0
T022765,C1832,2025-09-18 08:10:12.988110,245.61,debit,Chennai,Online,Shopping,0
T022766,C1208,2025-12-10 16:36:12.988110,592.85,debit,Kolkata,POS,Grocery,0
T022767,C0191,2025-10-26 13:05:12.988110,8124.99,credit,Chennai,POS,Utilities,0
T022768,C1771,2026-02-02 10:38:12.988110,3403.22,debit,Mumbai,ATM,Restaurant,0
T022769,C1774,2025-11-21 12:21:12.988110,344.26,debit,Bangalore,POS,Restaurant,0
T022770,C1752,2025-08-30 09:06:12.988110,2902.51,credit,Mumbai,Online,Travel,0
T022771,C0074,2025-12-29 08:36:12.988110,2539.69,debit,Mumbai,POS,Electronics,0
T022772,C0623,2025-11-10 18:17:12.988110,1412.71,credit,Chennai,ATM,Electronics,0
T022773,C1127,2025-08-19 13:20:12.988110,2326.9,debit,Mumbai,Mobile Banking,Fuel,0
T022774,C0871,2025-09-03 07:32:12.988110,1043.46,credit,Hyderabad,Mobile Banking,Travel,0
T022775,C0586,2025-09-15 11:16:12.988110,2980.64,debit,Mumbai,POS,Travel,0
T022776,C0420,2025-09-11 01:51:12.988110,2625.71,debit,Hyderabad,Mobile Banking,Restaurant,1
T022777,C0473,2025-12-28 11:44:12.988110,4676.1,debit,Mumbai,Mobile Banking,Travel,0
T022778,C1788,2026-01-25 20:32:12.988110,14245.55,debit,Hyderabad,ATM,Shopping,0
T022779,C0114,2025-11-12 19:10:12.988110,1025.67,credit,Kolkata,POS,Travel,0
T022780,C1403,2025-09-06 15:23:12.988110,2701.62,debit,Delhi,Online,Restaurant,0
T022781,C1337,2025-08-20 10:27:12.988110,4130.2,debit,Bangalore,ATM,Grocery,0
T022782,C0330,2025-12-30 11:51:12.988110,3959.22,debit,Chennai,ATM,Electronics,0
T022783,C0339,2025-11-02 09:07:12.988110,5413.8,credit,Chennai,Mobile Banking,Restaurant,0
T022784,C0238,2025-10-25 22:04:12.988110,1559.4,debit,Chennai,POS,Grocery,0
T022785,C1197,2025-08-16 16:30:12.988110,5033.14,debit,Hyderabad,Mobile Banking,Electronics,0
T022786,C0079,2026-01-27 13:08:12.988110,1123.04,debit,Hyderabad,Mobile Banking,Fuel,0
T022787,C0464,2025-11-24 08:44:12.988110,670.26,credit,Hyderabad,POS,Travel,0
T022788,C1922,2025-09-18 02:15:12.988110,8908.4,debit,Bangalore,Online,Electronics,1
T022789,C0605,2025-12-22 00:35:12.988110,3209.8,debit,Hyderabad,Mobile Banking,Shopping,1
T022790,C1988,2025-11-10 11:45:12.988110,2531.49,debit,Delhi,Online,Fuel,0
T022791,C1525,2025-10-02 20:06:12.988110,13191.31,debit,Delhi,Mobile Banking,Utilities,0
T022792,C0562,2025-08-16 09:03:12.988110,6185.19,debit,Chennai,POS,Electronics,0
T022793,C0285,2026-01-25 02:47:12.988110,5652.51,credit,Delhi,Mobile Banking,Grocery,0
T022794,C0223,2026-01-15 23:56:12.988110,1079.97,debit,Mumbai,ATM,Travel,0
T022795,C0593,2025-11-25 06:04:12.988110,1173.92,credit,Kolkata,ATM,Utilities,0
T022796,C1290,2025-08-21 19:24:12.988110,3299.54,debit,Delhi,ATM,Electronics,0
T022797,C1691,2026-02-02 22:03:12.988110,5282.13,debit,Chennai,Mobile Banking,Travel,0
T022798,C0373,2025-10-25 23:30:12.988110,2514.89,debit,Bangalore,ATM,Travel,0
T022799,C1257,2025-12-30 09:07:12.988110,331.69,credit,Delhi,Online,Restaurant,0
T022800,C0911,2025-12-01 21:27:12.988110,5744.72,credit,Kolkata,Mobile Banking,Fuel,0
T022801,C0828,2025-11-07 00:34:12.988110,7430.6,credit,Mumbai,Mobile Banking,Shopping,0
T022802,C0236,2025-12-30 03:19:12.988110,14439.1,debit,Bangalore,Online,Grocery,0
